Trial,MSE,Params,Best Trial
2285,4.513992884,"{'a11': 8.999532510504666, 'b11': 0.2943990907531829, 'c11': 0.3778589599709618, 'a12': 0.7902874006763894, 'b12': 0.36866361580609314, 'c12': 0.2251442640485205, 'a13': 4.904004645381912, 'b13': 0.5171439868124844, 'c13': 2.406901310779028, 'a21': 6.089396079517559, 'b21': 0.7233019555781253, 'c21': 0.6133834755449722, 'a22': 9.888331134954822, 'b22': 0.4525944827941162, 'c22': 0.9867700498277892, 'a23': 5.565887439576894, 'b23': 1.8882362751528263, 'c23': 0.5345021697662966, 'a31': 8.42472819685229, 'b31': 0.4628660213133306, 'c31': 0.45762734265624644, 'a32': 1.1661475502481957, 'b32': 0.1760574441894186, 'c32': 0.46969003895863676, 'a33': 9.553724577181393, 'b33': 0.6248175809551452, 'c33': 2.9770266071952447}",2278
2286,4.318297747,"{'a11': 8.873101532907459, 'b11': 0.11134337077135276, 'c11': 0.20507416834580405, 'a12': 0.5651023276170233, 'b12': 0.18712552024882656, 'c12': 0.6263082860508128, 'a13': 4.144948255745733, 'b13': 0.15907154059461998, 'c13': 2.6080904988224507, 'a21': 5.51576213528795, 'b21': 0.6872022336492982, 'c21': 0.48534738622689944, 'a22': 9.543842044488974, 'b22': 0.1604747621437703, 'c22': 0.6850768585948388, 'a23': 5.797415483603628, 'b23': 2.185706415550452, 'c23': 0.39454638443901396, 'a31': 8.311587290415389, 'b31': 0.4491969505384317, 'c31': 0.3440280554589996, 'a32': 0.7180336726015869, 'b32': 0.20234200588967519, 'c32': 0.24953659934453679, 'a33': 9.681227788806437, 'b33': 0.6612154440656683, 'c33': 2.537001346496299}",2278
2287,4.639459708,"{'a11': 8.836313003612993, 'b11': 0.4491118226582154, 'c11': 0.09816519051281034, 'a12': 1.041784442915983, 'b12': 0.23086961872472628, 'c12': 0.427200686571638, 'a13': 4.630433649873936, 'b13': 0.3079158183432081, 'c13': 2.6988786312848707, 'a21': 5.771111345570612, 'b21': 1.1859632310194934, 'c21': 0.9171774553451846, 'a22': 9.719787424045801, 'b22': 0.30835526390524653, 'c22': 0.6215187045503658, 'a23': 5.600744972343626, 'b23': 1.8492946659718072, 'c23': 0.24031088600047962, 'a31': 8.507537609627976, 'b31': 0.36302075485642354, 'c31': 0.04035114748576138, 'a32': 0.9564249376705969, 'b32': 0.05867132641522674, 'c32': 0.03206118616262574, 'a33': 9.237818632996378, 'b33': 0.7742304590264129, 'c33': 2.252313082393585}",2278
2288,4.476001406,"{'a11': 8.828973116382452, 'b11': 0.44785991252251867, 'c11': 0.49584264941306966, 'a12': 0.37600698238692487, 'b12': 0.13717496703829257, 'c12': 0.12032500138341934, 'a13': 4.677517401560388, 'b13': 0.3062067432754524, 'c13': 2.418142857609707, 'a21': 5.766352293137562, 'b21': 0.7634613076799013, 'c21': 0.8831257063093563, 'a22': 9.704283162605746, 'b22': 0.3145299870582763, 'c22': 0.375123716579861, 'a23': 5.924245173421111, 'b23': 1.7653021108799267, 'c23': 0.4459932790411334, 'a31': 8.391297361664973, 'b31': 0.6478103724768091, 'c31': 0.4597522077805972, 'a32': 0.415028472463525, 'b32': 0.5028436039978431, 'c32': 0.44455123876965275, 'a33': 9.523328819531676, 'b33': 0.5996198845674818, 'c33': 2.920469166343656}",2278
2289,4.298367629,"{'a11': 9.054533322892144, 'b11': 0.1787723699993517, 'c11': 0.5361562085206102, 'a12': 0.7343186098147065, 'b12': 0.3838543340986126, 'c12': 0.25175983795812307, 'a13': 4.724136159514933, 'b13': 0.277990641859605, 'c13': 2.5267451112404067, 'a21': 5.98468438045487, 'b21': 0.6638143867910349, 'c21': 0.2897358163281109, 'a22': 9.464095408317934, 'b22': 0.36180175542414594, 'c22': 1.0044502450743504, 'a23': 5.820449963058295, 'b23': 1.4165502182138079, 'c23': 0.2649019670139898, 'a31': 7.899044953723105, 'b31': 0.690070725874034, 'c31': 0.5468211657250492, 'a32': 0.4817782236624249, 'b32': 0.22981102151849006, 'c32': 0.20166740627221813, 'a33': 9.162675868572352, 'b33': 0.6076930597709812, 'c33': 2.7579048779079436}",2278
2290,4.331620336,"{'a11': 9.076571632025798, 'b11': 0.5127092325671639, 'c11': 0.4891259150028277, 'a12': 0.6372775580279256, 'b12': 0.007504011582256914, 'c12': 0.3079513529726661, 'a13': 5.028947166043549, 'b13': 0.351731369634306, 'c13': 2.2722678878774736, 'a21': 5.534277044929442, 'b21': 0.9166295719114252, 'c21': 0.5717357270669934, 'a22': 9.581949094324315, 'b22': 0.2924612603386589, 'c22': 1.0205118683943013, 'a23': 5.734504996247996, 'b23': 1.7827669573207754, 'c23': 0.0345743915021281, 'a31': 8.294916754136315, 'b31': 0.7572374676437792, 'c31': 0.05320422651536691, 'a32': 0.3481551725009359, 'b32': 0.56781258124659, 'c32': 0.15236852638080778, 'a33': 9.488180545058476, 'b33': 0.7105667650761235, 'c33': 2.389424302670982}",2278
2291,4.476929862,"{'a11': 9.261960495560608, 'b11': 0.3747948698611061, 'c11': 0.2028952064247337, 'a12': 0.7452707557041964, 'b12': 0.4525221583256313, 'c12': 0.2357161658687606, 'a13': 5.00838095105643, 'b13': 0.17937628100985656, 'c13': 2.339476583064248, 'a21': 5.915842075624189, 'b21': 0.5186994390598073, 'c21': 0.6548529078722556, 'a22': 9.474704416905505, 'b22': 0.31934488782776715, 'c22': 0.6895888478749819, 'a23': 5.725088200546288, 'b23': 1.8792911821030565, 'c23': 0.5531397943742513, 'a31': 8.385791483489568, 'b31': 0.8213450863400766, 'c31': 0.19139050227938892, 'a32': 0.7235994861022592, 'b32': 0.13742171657360475, 'c32': 0.3763357954525949, 'a33': 9.490683100507404, 'b33': 0.6304651361048902, 'c33': 3.0776815424415984}",2278
2292,4.344639142,"{'a11': 8.713193392722998, 'b11': 0.6875386646996258, 'c11': 0.31645054886055224, 'a12': 0.78278642365443, 'b12': 0.137791550121095, 'c12': 0.18925759796867642, 'a13': 4.97317409908156, 'b13': 0.2499146884938288, 'c13': 2.113638368545311, 'a21': 6.165451855320358, 'b21': 0.7331097164048482, 'c21': 0.8210487054264924, 'a22': 9.609523799145899, 'b22': 0.376002125694297, 'c22': 0.4361948360575211, 'a23': 5.911934483328139, 'b23': 1.788202385609737, 'c23': 0.4654755000239698, 'a31': 7.994563569092935, 'b31': 0.1190992515123197, 'c31': 0.39207944922528654, 'a32': 0.2557549313123007, 'b32': 0.13580429309371295, 'c32': 0.43275759440430095, 'a33': 9.046651718936827, 'b33': 0.7311451826930775, 'c33': 2.667879781549669}",2278
2293,4.451241124,"{'a11': 8.56003947925395, 'b11': 0.30277334338550504, 'c11': 0.516575654331086, 'a12': 0.6076027016489483, 'b12': 0.3269886785979257, 'c12': 0.16022633798315952, 'a13': 4.561485775727319, 'b13': 0.32500846073642814, 'c13': 2.5987821090880416, 'a21': 5.288238348269914, 'b21': 0.46056290412349915, 'c21': 0.26172415007858607, 'a22': 9.869568492778335, 'b22': 0.5597826647454146, 'c22': 1.0053638374421918, 'a23': 5.879521758627025, 'b23': 1.7696516704919236, 'c23': 0.4351130272288447, 'a31': 8.112072028511628, 'b31': 0.3329480074262884, 'c31': 0.6313115578781447, 'a32': 0.6152484930248845, 'b32': 0.3615637524875056, 'c32': 0.24725574247362564, 'a33': 9.345016381824435, 'b33': 0.3824432333358514, 'c33': 2.9384152493885374}",2278
2294,4.304800948,"{'a11': 8.909588852318434, 'b11': 0.4629083202607819, 'c11': 0.6447722355368026, 'a12': 0.8054526577050922, 'b12': 0.23086126261584927, 'c12': 0.01935555550047574, 'a13': 4.668726295820131, 'b13': 0.15823141070701685, 'c13': 2.3535790652634367, 'a21': 5.8341804789442175, 'b21': 0.9664728949446054, 'c21': 0.23222738278893795, 'a22': 9.611657457197532, 'b22': 0.15968419845946907, 'c22': 0.9648090444271192, 'a23': 6.277373808399004, 'b23': 1.7320965036624352, 'c23': 0.22035329102817383, 'a31': 8.262366061824798, 'b31': 0.4406500340438624, 'c31': 0.14460068744655805, 'a32': 0.76740850588662, 'b32': 0.39390158868755143, 'c32': 0.32841788645198317, 'a33': 9.5436157366304, 'b33': 0.8241043370458239, 'c33': 2.6580528409124975}",2278
2295,4.996219628,"{'a11': 9.080618409245467, 'b11': 0.5080480743624537, 'c11': 0.5241376988849183, 'a12': 0.588637285948657, 'b12': 0.02438731792442647, 'c12': 0.10934405828715893, 'a13': 4.818500934205317, 'b13': 0.056456421788199346, 'c13': 2.2359209363255728, 'a21': 6.031476444474237, 'b21': 0.7911687034318604, 'c21': 0.5243206848889673, 'a22': 9.446124341247108, 'b22': 0.25875396991362165, 'c22': 0.9224881530934737, 'a23': 5.69703909466618, 'b23': 1.7064745526235396, 'c23': 0.08577080492646505, 'a31': 7.8841102071744, 'b31': 0.4976200415483514, 'c31': 0.5199931475349169, 'a32': 0.5852976965548554, 'b32': 0.13982177346094682, 'c32': 0.25621983701633505, 'a33': 9.225236451995592, 'b33': 0.5802292375678493, 'c33': 2.6471127868905553}",2278
2296,4.318023043,"{'a11': 8.779990504210556, 'b11': 0.1865598632552143, 'c11': 0.40363200509911673, 'a12': 0.5847724412522306, 'b12': 0.025594801456995026, 'c12': 0.2104444133107794, 'a13': 4.558608575301403, 'b13': 0.23825752877699294, 'c13': 2.5147872011916683, 'a21': 6.146922178012259, 'b21': 0.8014589459003701, 'c21': 0.6178454496239123, 'a22': 9.588213867731422, 'b22': 0.21028184905627156, 'c22': 1.1684077742765355, 'a23': 5.806468674080214, 'b23': 2.0419015372239695, 'c23': 0.2579806424227669, 'a31': 8.27729029340719, 'b31': 0.7268837267770146, 'c31': 0.5381110476183967, 'a32': 0.6070447113380332, 'b32': 0.25795582345085716, 'c32': 0.17873165498864296, 'a33': 9.532591853400538, 'b33': 0.32552229961226375, 'c33': 2.358736747757529}",2278
2297,4.457022222,"{'a11': 8.812837877147514, 'b11': 0.2634538847408683, 'c11': 0.5216840302148232, 'a12': 0.985166937788662, 'b12': 0.30570200602433273, 'c12': 0.21737293947350847, 'a13': 4.554136709969972, 'b13': 0.20497024424317156, 'c13': 2.473250039625766, 'a21': 5.808606510930863, 'b21': 0.9564542724264988, 'c21': 0.2656600455356687, 'a22': 9.047103064500984, 'b22': 0.5209622151471686, 'c22': 0.8239528754605636, 'a23': 5.3914062575078985, 'b23': 1.6245363364102121, 'c23': 0.40934539137833126, 'a31': 7.9067677042578985, 'b31': 0.4990797949305358, 'c31': 0.5030155935904087, 'a32': 0.3787144758085682, 'b32': 0.12213395293267476, 'c32': 0.5270494424425115, 'a33': 9.104700724899999, 'b33': 0.8000416656472115, 'c33': 2.443046506814691}",2278
2298,4.691788465,"{'a11': 9.075617255660497, 'b11': 0.23814891214934097, 'c11': 0.274895690412024, 'a12': 0.7997464865539182, 'b12': 0.17514090816949596, 'c12': 0.45719479379568084, 'a13': 4.620249435504169, 'b13': 0.2753844067315336, 'c13': 2.2834043278288005, 'a21': 5.752560855194014, 'b21': 0.50177224086532, 'c21': 0.24769883435864778, 'a22': 9.38503422518308, 'b22': 0.3284187859932126, 'c22': 0.9126523404811518, 'a23': 5.522804153542997, 'b23': 2.0376890597395168, 'c23': 0.2525341810761273, 'a31': 8.32599613808501, 'b31': 0.864716123899016, 'c31': 0.32308569543935356, 'a32': 0.394779365381172, 'b32': 0.28231806792660885, 'c32': 0.18996523295237525, 'a33': 9.343037605324826, 'b33': 0.9755151153851507, 'c33': 2.3266556469492734}",2278
2299,4.633285904,"{'a11': 8.55990784182905, 'b11': 0.46910660535992454, 'c11': 0.5369512977937407, 'a12': 1.1312491679943077, 'b12': 0.24910471650959912, 'c12': 0.43427363720177786, 'a13': 4.799829362702572, 'b13': 0.48203172934677535, 'c13': 2.545176482290956, 'a21': 5.477410246494447, 'b21': 0.9995473489005773, 'c21': 0.47557175299122134, 'a22': 9.486276994859814, 'b22': 0.0021054588754486625, 'c22': 0.9641787296596701, 'a23': 5.651402262636026, 'b23': 2.1140281918641426, 'c23': 0.4879695331275935, 'a31': 7.971364332093035, 'b31': 0.3675772244359422, 'c31': 0.7121039366381028, 'a32': 0.790385157723202, 'b32': 0.23914907945096384, 'c32': 0.23202428978143544, 'a33': 9.156456874719044, 'b33': 0.7337405214942243, 'c33': 2.6312299766336364}",2278
2300,4.417151332,"{'a11': 8.835763966236582, 'b11': 0.187213162062283, 'c11': 0.8220332702837996, 'a12': 0.40681044540160544, 'b12': 0.008537095104577813, 'c12': 0.528993811548135, 'a13': 4.696702050642344, 'b13': 0.3045229112322678, 'c13': 2.45165851382149, 'a21': 5.945069284274048, 'b21': 0.5479761014817995, 'c21': 0.313451061318423, 'a22': 9.11805802760428, 'b22': 0.4774557056472468, 'c22': 0.7308856064165714, 'a23': 5.727892088081472, 'b23': 1.6298852743140597, 'c23': 0.2723458260774104, 'a31': 7.9788644495201835, 'b31': 0.6140803098606062, 'c31': 0.4029426658297271, 'a32': 0.33928006756159557, 'b32': 0.3749073072645983, 'c32': 0.3132117888871459, 'a33': 9.245204108684252, 'b33': 0.5991484955183751, 'c33': 3.0048408860467974}",2278
2301,4.477753919,"{'a11': 8.688185506841315, 'b11': 0.39812900918406513, 'c11': 0.3588119203758952, 'a12': 1.3135015631857831, 'b12': 0.4112565487350086, 'c12': 0.3771524908088204, 'a13': 4.969045813229229, 'b13': 0.19184629219750463, 'c13': 2.634023920359738, 'a21': 5.585518758863191, 'b21': 0.2787495476787764, 'c21': 0.31282331618495784, 'a22': 9.738972261371535, 'b22': 0.6239831344619517, 'c22': 1.0176949164913758, 'a23': 5.693750247291882, 'b23': 1.5453281725290875, 'c23': 0.1318218732506228, 'a31': 8.022564055296716, 'b31': 0.5779663288257011, 'c31': 0.8864033636960897, 'a32': 0.5946859504171248, 'b32': 0.28811318815817233, 'c32': 0.3217208506445913, 'a33': 9.259424075403546, 'b33': 0.5208859153183116, 'c33': 3.14874124451269}",2278
2302,5.297748991,"{'a11': 8.815542873096499, 'b11': 0.5484269646342836, 'c11': 0.5671465743800576, 'a12': 0.39967278175322085, 'b12': 0.10733001208432852, 'c12': 0.4181641354111268, 'a13': 4.9080866512272445, 'b13': 0.31081179156113725, 'c13': 2.2272221797044156, 'a21': 5.670421894069196, 'b21': 0.335966513793387, 'c21': 0.7031803551560323, 'a22': 9.768272735624894, 'b22': 0.24331559987422352, 'c22': 0.7053389315816853, 'a23': 5.779783298980914, 'b23': 1.788245885753629, 'c23': 0.6971580905747241, 'a31': 8.192884092969363, 'b31': 0.724747158648227, 'c31': 0.3438504871658756, 'a32': 0.018098554079477802, 'b32': 0.13924645671869315, 'c32': 0.5408883779558304, 'a33': 9.15937309069986, 'b33': 0.8659535223227435, 'c33': 2.676195455717989}",2278
2303,4.209926618,"{'a11': 8.716330009457069, 'b11': 0.407683751029198, 'c11': 0.014149184111047375, 'a12': 0.6851191593545083, 'b12': 0.27524143279496105, 'c12': 0.3105605653436996, 'a13': 4.651716647024217, 'b13': 0.18734728262945863, 'c13': 2.179276893549395, 'a21': 5.463824981713597, 'b21': 0.8112418652223895, 'c21': 0.29915310704384457, 'a22': 9.821062910019966, 'b22': 0.27350441554744587, 'c22': 0.9386169072460946, 'a23': 5.890471280787524, 'b23': 1.7529815073795754, 'c23': 0.488149718290228, 'a31': 8.31648199688665, 'b31': 0.541432090803994, 'c31': 0.02265218507231964, 'a32': 0.051149123124108964, 'b32': 0.06898312121673514, 'c32': 0.30057685500347303, 'a33': 9.248705883167181, 'b33': 0.6192069020979339, 'c33': 2.1928895569235194}",2303
2304,4.614504573,"{'a11': 8.783457236342215, 'b11': 0.47896615496080375, 'c11': 0.6527886454555117, 'a12': 0.9365741293373935, 'b12': 0.31136324943878185, 'c12': 0.38716621524334766, 'a13': 4.382258058529351, 'b13': 0.33893129333967986, 'c13': 2.631767449006018, 'a21': 5.624649441939216, 'b21': 0.4794560072525317, 'c21': 0.6406787533275897, 'a22': 9.388745483138068, 'b22': 0.15870106090131406, 'c22': 0.7604344016385132, 'a23': 5.871729794194261, 'b23': 1.7629093618280842, 'c23': 0.4628552224175525, 'a31': 7.922423620330961, 'b31': 0.16697139415821483, 'c31': 1.1104684471020527, 'a32': 1.0538886045980704, 'b32': 0.31720991294851353, 'c32': 0.21887644721077232, 'a33': 9.141135896845679, 'b33': 1.243902292216144, 'c33': 2.8825358807999937}",2303
2305,4.493508940,"{'a11': 8.837654181883963, 'b11': 0.31941216506676523, 'c11': 0.38715396538110103, 'a12': 0.8549419549698858, 'b12': 0.2787416867974128, 'c12': 0.5323009434859323, 'a13': 4.849244430099185, 'b13': 0.42316312492090286, 'c13': 2.500060471886542, 'a21': 5.600885774291188, 'b21': 0.664267834291744, 'c21': 0.5025488387646861, 'a22': 9.608134992930184, 'b22': 0.24147789190443125, 'c22': 0.5597863377466534, 'a23': 5.92979840673537, 'b23': 1.60641596240102, 'c23': 0.23198114916154527, 'a31': 7.993744810571019, 'b31': 0.6780837652712862, 'c31': 0.4451911472031743, 'a32': 0.5818499779395679, 'b32': 0.5364001000347469, 'c32': 0.36414719855779754, 'a33': 9.072299901657809, 'b33': 0.7388904819986437, 'c33': 2.669183226572297}",2303
2306,4.393196941,"{'a11': 8.796454824425481, 'b11': 0.2633088785143714, 'c11': 0.5839683100176716, 'a12': 0.6486331280263107, 'b12': 0.34255091810869776, 'c12': 0.030992901028211978, 'a13': 4.777167456159759, 'b13': 0.3775560039812206, 'c13': 2.492931492223076, 'a21': 5.388517768623394, 'b21': 0.8150692044958946, 'c21': 0.4390299535293988, 'a22': 9.935696210714996, 'b22': 0.16075102955658113, 'c22': 0.8523213033160961, 'a23': 5.868566091459027, 'b23': 1.7039429066329235, 'c23': 0.4404132417377919, 'a31': 8.324716938033482, 'b31': 0.43059259528613986, 'c31': 0.6744045314596308, 'a32': 0.6179216938496312, 'b32': 0.4854021152755835, 'c32': 0.19330278949098068, 'a33': 9.221912522568557, 'b33': 0.7691830483294038, 'c33': 2.4208696108135546}",2303
2307,5.235817681,"{'a11': 8.814551341908054, 'b11': 0.4967990475160805, 'c11': 0.3229047310191912, 'a12': 0.6813210492846136, 'b12': 0.3047536778505228, 'c12': 0.5234523860182426, 'a13': 4.658978522795932, 'b13': 0.30380485014049474, 'c13': 2.107896108726362, 'a21': 5.993346459243011, 'b21': 0.623571961219016, 'c21': 0.29147587905824685, 'a22': 9.419263781576223, 'b22': 0.19238357817049076, 'c22': 1.2015607262158507, 'a23': 5.801991450195038, 'b23': 1.574971263079451, 'c23': 0.7357974800256799, 'a31': 8.167913319906344, 'b31': 0.654603969557188, 'c31': 0.6218470943635632, 'a32': 0.4250592010416628, 'b32': 0.3117958166539146, 'c32': 0.7674816850894666, 'a33': 9.33340400372119, 'b33': 0.43535548800122514, 'c33': 2.665606810051114}",2303
2308,4.406829871,"{'a11': 9.059167341719244, 'b11': 0.7077798073447505, 'c11': 0.09753523994178342, 'a12': 0.582314276630854, 'b12': 0.07996550061141841, 'c12': 0.019502688991083567, 'a13': 4.40071167526655, 'b13': 0.08408633765046788, 'c13': 2.4089929221624526, 'a21': 5.4984596512933335, 'b21': 0.7059386234296232, 'c21': 0.030420942713303922, 'a22': 9.447228005270743, 'b22': 0.2258787617320778, 'c22': 1.0628406402096169, 'a23': 6.0559224788192845, 'b23': 1.8425698210213959, 'c23': 0.5102910647731855, 'a31': 8.03144922476519, 'b31': 0.8595837979425747, 'c31': 0.029022468826229525, 'a32': 0.3090350778620058, 'b32': 0.2438183262685284, 'c32': 0.5446598791634816, 'a33': 9.338922939157833, 'b33': 0.5674281850488743, 'c33': 2.2346974890547506}",2303
2309,4.357498087,"{'a11': 8.639838083320324, 'b11': 0.43039272712423593, 'c11': 0.2619569223616492, 'a12': 0.8974875703230204, 'b12': 0.12038085807739178, 'c12': 0.3178396501700536, 'a13': 4.479638684616286, 'b13': 0.24318635319903448, 'c13': 2.7224968623000865, 'a21': 5.548186861684021, 'b21': 0.521432209788139, 'c21': 0.4986912219947499, 'a22': 9.883717952779511, 'b22': 0.35397729666372507, 'c22': 0.8361331269856952, 'a23': 6.129257676139223, 'b23': 1.7135799258601625, 'c23': 0.23787903001665484, 'a31': 8.295791386584874, 'b31': 0.43733288788577124, 'c31': 0.2956569570601326, 'a32': 0.7151315641124161, 'b32': 0.5139249100891911, 'c32': 0.18522913409541336, 'a33': 9.493165657193812, 'b33': 0.8740512535273992, 'c33': 2.3940702647333545}",2303
2310,4.493245558,"{'a11': 8.87625824519093, 'b11': 0.29994781645885393, 'c11': 0.7343965947059139, 'a12': 0.6282953448342822, 'b12': 0.41153551202815697, 'c12': 0.3296489295500957, 'a13': 4.682829363016241, 'b13': 0.4036136738201792, 'c13': 2.146373790080328, 'a21': 6.207660638244946, 'b21': 0.7450402317804077, 'c21': 0.7750990882780645, 'a22': 9.700896404202782, 'b22': 0.2848785060310196, 'c22': 1.172327662729803, 'a23': 5.68998836511316, 'b23': 1.9544960649464869, 'c23': 0.33628710287971064, 'a31': 8.487066959803254, 'b31': 0.6778955343327067, 'c31': 0.280214232511196, 'a32': 0.5608715109960483, 'b32': 0.3971716502187886, 'c32': 0.6279823034149014, 'a33': 9.586421486719328, 'b33': 0.5437455746421682, 'c33': 2.522374577312966}",2303
2311,4.553392117,"{'a11': 8.73873927125466, 'b11': 0.12169406094528595, 'c11': 0.42473123227925513, 'a12': 0.7167423741497766, 'b12': 0.3038396701021625, 'c12': 0.21154253307323292, 'a13': 4.484818422981318, 'b13': 0.1634609419979933, 'c13': 2.2355768954067896, 'a21': 5.5391542701284475, 'b21': 0.655175107525144, 'c21': 0.4098408088969049, 'a22': 9.433423592176505, 'b22': 0.30240795168806145, 'c22': 0.7818998495816809, 'a23': 5.406963554553875, 'b23': 2.069561552403385, 'c23': 0.2498986373814552, 'a31': 8.618846566874403, 'b31': 0.5257522826926214, 'c31': 0.4239960834926615, 'a32': 0.3255452691180173, 'b32': 0.26921011395832295, 'c32': 0.4442507393508751, 'a33': 9.3616164009831, 'b33': 0.6778547378258271, 'c33': 2.499309624594038}",2303
2312,4.554571894,"{'a11': 8.39189102477347, 'b11': 0.4101108019413676, 'c11': 0.513448015913814, 'a12': 1.1006968272515385, 'b12': 0.20813802193720365, 'c12': 0.13339246699072654, 'a13': 4.67121165726844, 'b13': 0.568273146032906, 'c13': 2.597921130363707, 'a21': 5.718221657606542, 'b21': 0.479550557635343, 'c21': 0.2917493894929645, 'a22': 9.48474107849271, 'b22': 0.484054532015296, 'c22': 0.6155982579526821, 'a23': 5.987787581515594, 'b23': 1.5362914343626612, 'c23': 0.28763653264413835, 'a31': 9.004900508582157, 'b31': 0.7196603526376724, 'c31': 0.2963583654355578, 'a32': 0.33494176258440095, 'b32': 0.5556163914390133, 'c32': 0.466644012465512, 'a33': 9.338042105751319, 'b33': 0.4188224947323481, 'c33': 2.264722298494077}",2303
2313,4.330745903,"{'a11': 8.776163990609842, 'b11': 0.19239819098942315, 'c11': 0.38815092691285, 'a12': 1.0054428280416268, 'b12': 0.30203243619898634, 'c12': 0.3209653071732136, 'a13': 4.793822917681133, 'b13': 0.46674423657337555, 'c13': 2.324521130059776, 'a21': 5.715601680380153, 'b21': 0.8754805094305961, 'c21': 0.2891565863017718, 'a22': 9.8457552767145, 'b22': 0.11719310968058377, 'c22': 1.2625314727297445, 'a23': 5.701424116173571, 'b23': 1.8316324217332625, 'c23': 0.21520128346974082, 'a31': 8.011522554902873, 'b31': 0.27978763348027563, 'c31': 0.12952248467517113, 'a32': 0.4271562717985214, 'b32': 0.41472623080336407, 'c32': 0.40286930533633913, 'a33': 9.403131768049557, 'b33': 0.5094194461735088, 'c33': 2.6228690202163643}",2303
2314,4.465551182,"{'a11': 8.9844153002905, 'b11': 0.299576366114729, 'c11': 0.5517401955246991, 'a12': 0.6278143433781063, 'b12': 0.08676079278445034, 'c12': 0.3351248180953656, 'a13': 4.297171538424486, 'b13': 0.04217421055679338, 'c13': 2.403223752524267, 'a21': 5.674506762822118, 'b21': 0.3265018982718276, 'c21': 0.3557779197077975, 'a22': 9.704855664134994, 'b22': 0.4170329901736155, 'c22': 0.7662017468187854, 'a23': 6.3179382828271216, 'b23': 1.8255580420409252, 'c23': 0.39759023136125055, 'a31': 8.202839133480806, 'b31': 0.5491815358859111, 'c31': 0.21631766217393794, 'a32': 0.465553161341994, 'b32': 0.33836470035589084, 'c32': 0.45423561873848084, 'a33': 9.327488370872166, 'b33': 0.574770409126968, 'c33': 2.634162603330182}",2303
2315,5.146370573,"{'a11': 8.633140215906705, 'b11': 0.2485511288346426, 'c11': 0.388436913588033, 'a12': 0.9871355440959263, 'b12': 0.19067435986140374, 'c12': 0.4064893319592809, 'a13': 4.54600615565675, 'b13': 0.6272687149399178, 'c13': 2.3435802952037785, 'a21': 5.232017832076198, 'b21': 0.9701363282639882, 'c21': 0.22966844043816453, 'a22': 9.716437017157542, 'b22': 0.1268692519258127, 'c22': 1.6252340071762248, 'a23': 5.976797100665828, 'b23': 1.5206967294734002, 'c23': 0.6635308376847618, 'a31': 8.335204689730508, 'b31': 0.4242129998101561, 'c31': 0.35563566733155516, 'a32': 0.5008118495430248, 'b32': 0.04820512441276545, 'c32': 0.2171430498744018, 'a33': 9.227040971454288, 'b33': 0.5043175939530515, 'c33': 2.5461896192540925}",2303
2316,4.258593609,"{'a11': 8.670280686128015, 'b11': 0.27750991645602613, 'c11': 0.5489716061049265, 'a12': 0.7077933210954792, 'b12': 0.16184434015881397, 'c12': 0.4660850529093816, 'a13': 4.8318483022439915, 'b13': 0.09971845069576683, 'c13': 2.160569784311218, 'a21': 5.641575197483695, 'b21': 0.8770531143402345, 'c21': 0.3759262178805987, 'a22': 9.565562201042837, 'b22': 0.28968145661563177, 'c22': 0.8708888294355672, 'a23': 5.9438218099303235, 'b23': 1.8171009955398827, 'c23': 0.45378632631814214, 'a31': 8.271352669884417, 'b31': 0.6388408640004897, 'c31': 0.4726721584058632, 'a32': 0.2535524069632292, 'b32': 0.026080729112724493, 'c32': 0.28187209743523484, 'a33': 9.109324039341992, 'b33': 0.5304811005631329, 'c33': 2.3023927781226488}",2303
2317,4.572233111,"{'a11': 8.412707809153815, 'b11': 0.30657468549191147, 'c11': 0.33838777079001015, 'a12': 0.7431136620452417, 'b12': 0.25874231735720904, 'c12': 0.5666887642799696, 'a13': 4.374851504864554, 'b13': 0.13880392668207098, 'c13': 2.4424898191658198, 'a21': 5.636302946818487, 'b21': 0.7948228407718555, 'c21': 0.3617420595857225, 'a22': 9.46054549747133, 'b22': 0.5066156930430108, 'c22': 0.6185286784451509, 'a23': 5.921546799129611, 'b23': 1.7945634649393791, 'c23': 0.8461334341294465, 'a31': 7.5636890200696705, 'b31': 0.5590931411281269, 'c31': 0.4676091125858562, 'a32': 0.09077495261348689, 'b32': 0.01434510450428364, 'c32': 0.3693768580584471, 'a33': 9.111453396113465, 'b33': 1.2256497960235309, 'c33': 2.5235261505866}",2303
2318,5.095435719,"{'a11': 8.562349991434116, 'b11': 0.5280679426797741, 'c11': 0.486558710794361, 'a12': 0.8924705685825693, 'b12': 0.09614952896769076, 'c12': 0.16736766320905572, 'a13': 4.562507874644321, 'b13': 0.48594008644273884, 'c13': 2.4914360686583517, 'a21': 5.657087599740027, 'b21': 0.6246273309828689, 'c21': 0.48045807443909083, 'a22': 9.641379553438746, 'b22': 0.11319933952982356, 'c22': 0.9870376528885676, 'a23': 5.859251441515756, 'b23': 1.9279308753544937, 'c23': 0.46980392770113377, 'a31': 8.458863321915615, 'b31': 0.48503651757790117, 'c31': 0.3414892343074186, 'a32': 0.6122943522317106, 'b32': 0.05490495114170599, 'c32': 0.13449923274476883, 'a33': 9.46749276497159, 'b33': 0.6488711807974903, 'c33': 2.4688256809320306}",2303
